title,type,number_of_episodes,genres,popularity,actress,SumOfTime,Dates,TMBDid,Release Date
Lion,film,,['Drama'],,"['Dev Patel', 'Rooney Mara', 'David Wenham', 'Nicole Kidman', 'Abhishek Bharate', 'Divian Ladwa', 'Priyanka Bose', 'Deepti Naval', 'Tannishtha Chatterjee', 'Nawazuddin Siddiqui']",,,334543,2016-11-24
Hop,film,,"['Animation', 'Comedy', 'Family']",,"['Russell Brand', 'James Marsden', 'Kaley Cuoco', 'Hank Azaria', 'Elizabeth Perkins', 'Gary Cole', 'Hugh Laurie', 'David Hasselhoff', 'Chelsea Handler', 'Dustin Ybarra']",,,50359,2011-03-30
Friends,series,,"['Comedy', 'Drama']",,"['Jennifer Aniston', 'Courteney Cox', 'Lisa Kudrow', 'Matt LeBlanc', 'Matthew Perry', 'David Schwimmer']",,,1668,1994-09-22
You,series,,"['Mystery', 'Crime', 'Drama']",,"['Penn Badgley', 'Charlotte Ritchie', 'Tilly Keeper', 'Amy-Leigh Hickman', 'Ed Speleers', 'Lukas Gage']",,,78191,2018-09-09
Love 101,series,,"['Comedy', 'Drama']",,"['Alina Boz', 'Mert Yazıcıoğlu', 'Kubilay Aka', 'Selahattin Paşalı', 'İpek Filiz Yazıcı', 'Pınar Deniz', 'Kaan Urgancıoğlu', 'Müfit Kayacan', 'Ece Yüksel', 'Ozan Bingöl']",,,100897,2020-04-24
Homeland,series,,"['Drama', 'War & Politics']",,"['Claire Danes', 'Maury Sterling', 'Numan Acar', 'Nimrat Kaur', 'Mandy Patinkin', 'Linus Roache', 'Costa Ronin']",,,1407,2011-10-02
The Big Bang Theory,series,,['Comedy'],,"['Jim Parsons', 'Johnny Galecki', 'Kaley Cuoco', 'Simon Helberg', 'Kunal Nayyar', 'Melissa Rauch', 'Mayim Bialik']",,,1418,2007-09-24
Good Girls,series,,"['Comedy', 'Drama', 'Crime']",,"['Christina Hendricks', 'Retta', 'Mae Whitman', 'Reno Wilson', 'Manny Montana', 'Lidya Jewett', 'Isaiah Stannard', 'Matthew Lillard']",,,71715,2018-02-26
Money Heist,series,,"['Crime', 'Drama']",,"['Álvaro Morte', 'Pedro Alonso', 'Úrsula Corberó', 'Itziar Ituño', 'Jaime Lorente', 'Miguel Herrán', 'Esther Acebo', 'Najwa Nimri', 'Rodrigo de la Serna', 'Darko Peric']",,,71446,2017-05-02
Modern Family,series,,['Comedy'],,"[""Ed O'Neill"", 'Sofía Vergara', 'Julie Bowen', 'Ty Burrell', 'Jesse Tyler Ferguson', 'Eric Stonestreet', 'Sarah Hyland', 'Ariel Winter', 'Nolan Gould', 'Rico Rodriguez']",,,1421,2009-09-23
This Is a Robbery,series,,"['Documentary', 'Crime']",,"['Shelley Murphy', 'Anne Hawley', 'Dick Ellis', 'Martin Leppo', 'Tron Brekke', 'Myles Connor', 'Stephen Kurkjian', 'Justin Stratman', 'Aaron Fannin', 'Nancy Clougherty']",,,120582,2021-04-07
Love Is Blind,series,,['Reality'],,"['Nick Lachey', 'Vanessa Lachey']",,,99353,2020-02-13
Major Grom,film,,"['Action', 'Adventure']",,"['Tikhon Zhiznevsky', 'Lyubov Aksyonova', 'Aleksey Maklakov', 'Alexandr Seteykin', 'Sergey Goroshko', 'Dmitry Chebotarev', 'Mikhail Evlanov', 'Oleg Chugunov', 'Anton Bogdanov', 'Aleksandr Kakuev']",,,529106,2021-04-01
Elite Short Stories,series,,['Drama'],,"['Itzan Escamilla', 'Ester Expósito']",,,126525,2021-06-17
To All the Boys,series,,"['Drama', 'Comedy']",,"['Kim Jae-hyun', 'Lee Seung-hyub', 'Han Il-gyoo']",,,120477,2019-04-04
The Protector,series,,"['Drama', 'Crime']",,"['Ally Walker', 'Tisha Campbell-Martin', 'Terrell Tilford', 'Miguel Ferrer', 'Chris Payne Gilbert', 'Thomas Robinson', 'Sage Ryan']",,,30948,2011-06-12
Love Alarm,series,,"['Drama', 'Sci-Fi & Fantasy']",,"['Kim So-hyun', 'Jung Ga-ram', 'Song Kang', 'Go Min-si', 'Lee Jae-eung', 'Kim Si-eun', 'Ki Do-hun', 'Bae Da-bin', 'Song Sun-mi', 'Sim Yi-young']",,,89641,2019-08-22
The Blacklist,series,,"['Drama', 'Crime', 'Mystery']",,"['James Spader', 'Diego Klattenhoff', 'Harry Lennix', 'Hisham Tawfiq', 'Anya Banerjee']",,,46952,2013-09-23
Teen Wolf,series,,"['Sci-Fi & Fantasy', 'Drama']",,"['Tyler Posey', ""Dylan O'Brien"", 'Holland Roden', 'Shelley Hennig', 'Dylan Sprayberry', 'Linden Ashby', 'Melissa Ponzio', 'JR Bourne']",,,34524,2011-06-05
Roman Empire,series,,"['Drama', 'Documentary']",,['Sean Bean'],,,68708,2016-11-11
Brooklyn Nine-Nine,series,,"['Comedy', 'Crime']",,"['Andy Samberg', 'Melissa Fumero', 'Terry Crews', 'Joe Lo Truglio', 'Stephanie Beatriz', 'Andre Braugher', 'Dirk Blocker', 'Joel McKinnon Miller']",,,48891,2013-09-17
Cowspiracy,film,,['Documentary'],,['Kip Andersen'],,,282297,2014-07-01
Behind Her Eyes,series,,['Drama'],,"['Simona Brown', 'Eve Hewson', 'Tom Bateman', 'Robert Aramayo', 'Tyler Howitt', 'Georgie Glen', 'Nichola Burley', 'Aaron Anthony', 'Charlotte Mills', 'Roshan Seth']",,,97173,2021-02-17
Ginny & Georgia,series,,"['Comedy', 'Drama']",,"['Antonia Gentry', 'Brianne Howey', 'Diesel La Torraca', 'Jennifer Robertson', 'Felix Mallard', 'Sara Waisglass', 'Scott Porter', 'Raymond Ablack', 'Katie Douglas', 'Chelsea Clark']",,,117581,2021-02-24
How to Get Away With Murder,series,,"['Crime', 'Drama', 'Mystery']",,"['Viola Davis', 'Billy Brown', 'Jack Falahee', 'Rome Flynn', 'Aja Naomi King', 'Matt McGorry', 'Conrad Ricamora', 'Amirah Vann', 'Charlie Weber', 'Liza Weil']",,,61056,2014-09-25
Spycraft,series,,['Documentary'],,['Dylan Berry'],,,116986,2021-01-20
Dawson's Creek,series,,['Drama'],,"['James Van Der Beek', 'Katie Holmes', 'Michelle Williams', 'Joshua Jackson', 'Kerr Smith', 'Busy Philipps', 'Mary Beth Peil']",,,2327,1998-01-20
To All The Boys,series,,"['Drama', 'Comedy']",,"['Kim Jae-hyun', 'Lee Seung-hyub', 'Han Il-gyoo']",,,120477,2019-04-04
Fate,series,,"['Animation', 'Drama', 'Action & Adventure', 'Sci-Fi & Fantasy']",,"['Shizuka Itoh', 'Naoko Takano', 'Kaori Nazuka', 'Mai Kadowaki', 'Noriaki Sugiyama', 'Kana Ueda', 'Miyu Matsuki']",,,63576,2013-07-06
Chilling Adventures of Sabrina,series,,"['Mystery', 'Sci-Fi & Fantasy', 'Drama']",,"['Kiernan Shipka', 'Ross Lynch', 'Lucy Davis', 'Miranda Otto', 'Chance Perdomo', 'Michelle Gomez', 'Jaz Sinclair', 'Richard Coyle', 'Tati Gabrielle', 'Adeline Rudolph']",,,79242,2018-10-26
Bridgerton,series,,['Drama'],,"['Adjoa Andoh', 'Lorraine Ashbourne', 'Simone Ashley', 'Jonathan Bailey', 'Harriet Cains', 'Bessie Carter', 'Charithra Chandran', 'Shelley Conn', 'Nicola Coughlan', 'Ruth Gemmell']",,,91239,2020-12-25
The Queen's Gambit,series,,['Drama'],,"['Anya Taylor-Joy', 'Chloe Pirrie']",,,87739,2020-10-23
Room 2806,series,,['Documentary'],,"['Dominique Strauss-Kahn', 'Richard Quest', 'Raphaëlle Bacqué', 'Élisabeth Guigou', 'Ben Brafman', 'Larry McShane', 'Jack Lang', 'Thierry Ardisson', 'Anne Sinclair']",,,114003,2020-12-07
The Liberator,series,,"['War & Politics', 'Animation', 'Drama']",,"['Bradley James', 'Martin Sensmeier', 'Jose Miguel Vasquez', 'Mike Rowe']",,,111462,2020-11-11
My Next Guest Needs No Introduction With David Letterman,series,,['Talk'],,['David Letterman'],,,76178,2018-01-12
Emily in Paris,series,,"['Drama', 'Comedy']",,"['Lily Collins', 'Philippine Leroy-Beaulieu', 'Ashley Park', 'Lucas Bravo', 'Camille Razat', 'Samuel Arnold', 'Bruno Gouery', 'William Abadie', 'Lucien Laviscount']",,,82596,2020-10-02
Gossip Girl,series,,"['Drama', 'Mystery']",,"['Blake Lively', 'Leighton Meester', 'Penn Badgley', 'Chace Crawford', 'Ed Westwick', 'Kelly Rutherford', 'Matthew Settle', 'Kaylee DeFer']",,,1395,2007-09-19
World's Most Wanted,series,,"['Documentary', 'Crime']",,"['Jennifer Julian', 'David Lorino', 'Pierre Richard Prosper', 'Thomas Fuentes', 'Jonathan Winer']",,,106513,2020-08-05
Get Organized with The Home Edit,series,,['Reality'],,"['Clea Shearer', 'Joanna Teplin']",,,108268,2020-09-09
Cable Girls,series,,['Drama'],,"['Blanca Suárez', 'Nadia de Santiago', 'Ana Fernández', 'Maggie Civantos', 'Ana Polvorosa', 'Yon González', 'Nico Romero', 'Borja Luna', 'Sergio Mur', 'Denisse Peña']",,,71225,2017-04-28
Selling Sunset,series,,['Reality'],,"['Brett Oppenheim', 'Jason Oppenheim', 'Chrishell Stause', 'Christine Quinn', 'Mary Fitzgerald', 'Heather El Moussa', 'Maya Vander', 'Romain Bonnet', 'Davina Portratz']",,,87826,2019-03-22
Pandemic,series,,['Drama'],,"['Tiffani Thiessen', 'French Stewart', 'Faye Dunaway', 'Eric Roberts', 'Vincent Spano', 'Bob Gunton', 'Michael Massee', 'Shashawnee Hall', 'Stephen Ramsey', 'Jo Champa']",,,41322,2007-05-26
Space Force,series,,['Comedy'],,"['Steve Carell', 'John Malkovich', 'Ben Schwartz', 'Diana Silvers', 'Tawny Newsome', 'Don Lake', 'Jimmy O. Yang']",,,85922,2020-05-29
The Vampire Diaries,series,,"['Drama', 'Sci-Fi & Fantasy']",,"['Paul Wesley', 'Ian Somerhalder', 'Kat Graham', 'Candice King', 'Zach Roerig', 'Michael Malarkey', 'Matthew Davis']",,,18165,2009-09-10
Warrior Nun,series,,"['Action & Adventure', 'Drama', 'Sci-Fi & Fantasy']",,"['Alba Baptista', 'Tristán Ulloa', 'Kristina Tonteri-Young', 'Lorena Andrea', 'Sylvia De Fanti', 'Thekla Reuten', 'Olivia Delcán', 'Jack Mullarkey', 'William Miller']",,,87689,2020-07-02
Baby,series,,['Drama'],,"['Benedetta Porcaroli', 'Alice Pagani', 'Riccardo Mandolini', 'Chabeli Sastre González', 'Brando Pacitto', 'Lorenzo Zurzolo', 'Massimo Poggio', 'Galatea Ranzi', 'Tommaso Ragno', 'Mehdi Nebbou']",,,82700,2018-11-30
History 101,series,,['Documentary'],,['Natalie Silverman'],,,102905,2020-05-22
The Originals,series,,"['Sci-Fi & Fantasy', 'Drama', 'Mystery']",,"['Joseph Morgan', 'Daniel Gillies', 'Charles Michael Davis', 'Riley Voelkel', 'Yusuf Gatewood', 'Danielle Rose Russell', 'Steven Krueger']",,,46896,2013-10-03
Keeping Up with the Kardashians,series,,['Reality'],,"['Kris Jenner', 'Kourtney Kardashian', 'Kim Kardashian', 'Khloé Kardashian', 'Kendall Jenner', 'Kylie Jenner', 'Scott Disick', 'Tristan Thompson', 'Corey Gamble']",,,14814,2007-10-14
Jeffrey Epstein,series,,"['Crime', 'Documentary']",,"['Jeffrey Epstein', 'Ghislaine Maxwell']",,,103506,2020-05-27
Valeria,series,,"['Comedy', 'Drama']",,"['Diana Gómez', 'Silma López', 'Paula Malia', 'Teresa Riott', 'Maxi Iglesias']",,,101918,2020-05-08
Never Have I Ever,series,,['Comedy'],,"['Maitreyi Ramakrishnan', 'Poorna Jagannathan', 'Jaren Lewison', 'Darren Barnet', 'Lee Rodriguez', 'Ramona Young', 'John McEnroe', 'Richa Shukla Moorjani']",,,100883,2020-04-27
FYRE,series,,['Reality'],,[],,,129399,2021-07-19
The Last Dance,series,,['Documentary'],,"['Michael Jordan', 'Scottie Pippen', 'Dennis Rodman', 'Steve Kerr', 'Phil Jackson']",,,79525,2020-04-19
Ibiza,series,,[],,[],,,27874,
Jane The Virgin,series,,"['Comedy', 'Drama']",,"['Gina Rodriguez', 'Andrea Navedo', 'Yael Grobglas', 'Justin Baldoni', 'Ivonne Coll', 'Jaime Camil']",,,61418,2014-10-13
Elite,series,,"['Crime', 'Mystery', 'Drama']",,"['Manu Ríos', 'Carla Díaz', 'Martina Cariddi', 'Valentina Zenere', 'André Lamoglia', 'Carmen Arrufat', 'Ana Bokesa', 'Alex Pastrana', 'Ander Puig', 'Álvaro de Juana']",,,76669,2018-10-05
The Trials of Gabriel Fernandez,series,,"['Documentary', 'Crime']",,"['Wyatt Hinz', 'William Guirola']",,,99626,2020-02-26
Locked Up,series,,['Drama'],,"['Najwa Nimri', 'Maggie Civantos', 'Berta Vázquez', 'Alba Flores', 'María Isabel Díaz Lago', 'Ramiro Blas', 'Marta Aledo', 'Laura Baena', 'Itziar Castro', 'Alberto Velasco']",,,62455,2015-04-20
The Witcher,series,,"['Drama', 'Action & Adventure', 'Sci-Fi & Fantasy']",,"['Henry Cavill', 'Anya Chalotra', 'Freya Allan', 'Mimi Ndiweni']",,,71912,2019-12-20
Spinning Out,series,,['Drama'],,"['Kaya Scodelario', 'January Jones', 'Willow Shields', 'Evan Roderick', 'Sarah Wright', 'Svetlana Efremova', 'Mitchell Edwards', 'Will Kemp', 'Kaitlyn Leeb', 'Amanda Zhou']",,,83050,2020-01-01
Cheer,series,,['Documentary'],,"['Monica Aldama', 'Gabi Butler', 'Morgan Simianer', ""La'Darius Marshall"", 'Maddy Brum', 'Gillian Rupert', 'Payton Sykes', 'Jada Wooten', 'Vonte Johnson', 'DeVonte ""Dee"" Joseph']",,,97401,2020-01-08
Anne with an E,series,,"['Drama', 'Family']",,"['Amybeth McNulty', 'Geraldine James', 'R. H. Thomson', 'Lucas Jade Zumann', 'Kiawentiio']",,,70785,2017-03-19
Sex and the City,series,,['Comedy'],,"['Sarah Jessica Parker', 'Kim Cattrall', 'Cynthia Nixon', 'Kristin Davis']",,,105,1998-06-06
Three Days of Christmas,series,,['Drama'],,"['Victoria Abril', 'Alicia Borrachero', 'Nausicaa Bonnín', 'Nerea Barros', 'Elena Anaya']",,,96208,2019-12-06
A Cinderella Story,series,,['Drama'],,"['Naomi Nishida', 'Toshiaki Karasawa', 'Reiko Takashima', 'Emi Wakui', 'Katsuhisa Namase', 'Mayu Tsuruta', 'Kobayashi Susumu', 'Goro Kishitani', 'Kosuke Toyohara', 'Shigeru Kôyama']",,,37420,1994-10-17
13 Reasons Why,series,,"['Drama', 'Mystery']",,"['Dylan Minnette', 'Grace Saif', 'Christian Navarro', 'Alisha Boe', 'Brandon Flynn', 'Justin Prentice', 'Miles Heizer', 'Ross Butler', 'Devin Druid', 'Timothy Granaderos']",,,66788,2017-03-31
We Are the Wave,series,,['Drama'],,"['Luise Befort', 'Ludwig Simon', 'Michelle Barthel', 'Mohamed Issa', 'Daniel Friedl']",,,94660,2019-11-01
The Fresh Prince of Bel-Air,series,,"['Comedy', 'Family', 'Drama']",,"['Will Smith', 'James Avery', 'Alfonso Ribeiro', 'Daphne Maxwell Reid', 'Joseph Marcell', 'Karyn Parsons', 'Tatyana Ali', 'Ross Bagley']",,,1892,1990-09-10
Mako Mermaids,series,,"['Comedy', 'Sci-Fi & Fantasy', 'Drama', 'Action & Adventure']",,"['Allie Bertram', 'Isabel Durant', 'Linda Ngo', 'Chai Hansen', 'Gemma Forsyth']",,,42025,2013-07-26
Bodyguard,series,,"['Crime', 'Drama', 'War & Politics']",,"['Richard Madden', 'Keeley Hawes', 'Sophie Rundle', 'Gina McKee', 'Pippa Haywood', 'Stuart Bowman', 'Paul Ready', 'Ash Tandon', 'Nina Toussaint-White', 'Vincent Franklin']",,,80307,2018-08-26
"Love, Death & Robots",series,,"['Crime', 'Drama']",,"['Elizabeth Olsen', 'Jesse Plemons', 'Lily Rabe', 'Patrick Fugit', 'Krysten Ritter', 'Tom Pelphrey', 'Keir Gilchrist']",,,124800,2023-04-27
The Family,series,,['Documentary'],,['James Cromwell'],,,91505,2019-08-09
The Society,series,,"['Drama', 'Sci-Fi & Fantasy']",,"['Kathryn Newton', 'Gideon Adlon', 'Sean Berdy', 'Natasha Liu Bordizzo', 'Jacques Colimon', 'Olivia DeJonge', 'Alex Fitzalan', 'Kristine Frøseth', 'José Julián', 'Spencer House']",,,84647,2019-05-10
Gilmore Girls,series,,"['Comedy', 'Drama']",,"['Lauren Graham', 'Alexis Bledel', 'Scott Patterson', 'Melissa McCarthy', 'Keiko Agena', 'Yanic Truesdale', 'Kelly Bishop', 'Edward Herrmann']",,,4586,2000-10-05
WHAT / IF,series,,['Drama'],,"['Jane Levy', 'Blake Jenner', 'Keith Powers', 'Samantha Marie Ware', 'Juan Castano', 'Renée Zellweger']",,,81940,2019-05-24
The Alienist,series,,"['Drama', 'Crime', 'Mystery']",,"['Daniel Brühl', 'Luke Evans', 'Dakota Fanning', 'Matthew Shear', 'Douglas Smith', 'Robert Wisdom', 'Rosy McEwen', 'Melanie Field']",,,71769,2018-01-22
H2O,series,,['Drama'],,[],,,41480,2004-10-31
Shadowhunters,series,,"['Action & Adventure', 'Drama', 'Sci-Fi & Fantasy']",,"['Katherine McNamara', 'Dominic Sherwood', 'Matthew Daddario', 'Harry Shum Jr.', 'Anna Hopkins', 'Emeraude Toubia', 'Alisha Wainwright', 'Isaiah Mustafa', 'Alberto Rosende']",,,63210,2016-01-12
Tijuana,series,,"['Drama', 'Crime']",,"['Tamara Vallarta', 'Damián Alcázar', 'Claudette Maillé']",,,88189,2019-04-05
Sherlock,series,,"['Crime', 'Drama', 'Mystery']",,"['Benedict Cumberbatch', 'Martin Freeman', 'Una Stubbs', 'Rupert Graves', 'Louise Brealey', 'Mark Gatiss', 'Andrew Scott', 'Amanda Abbington']",,,19885,2010-07-25
Arrow,series,,"['Crime', 'Drama', 'Mystery', 'Action & Adventure']",,"['Stephen Amell', 'David Ramsey', 'Katie Cassidy', 'Rick Gonzalez', 'Katherine McNamara', 'Juliana Harkavy', 'Joseph David-Jones', 'Ben Lewis']",,,1412,2012-10-10
Northern Rescue,series,,['Drama'],,"['William Baldwin', 'Kathleen Robertson', 'Amalia Williamson', 'Spencer MacPherson', 'Taylor Thorne', 'Michelle Nolden']",,,87172,2019-03-01
Go! Live Your Way,series,,['Drama'],,[],,,87024,2019-02-22
Black Mirror,series,,"['Sci-Fi & Fantasy', 'Drama', 'Mystery']",,[],,,42009,2011-12-04
Ellen DeGeneres,series,,"['Comedy', 'Talk']",,['Ellen DeGeneres'],,,562,2003-09-08
DC's Legends of Tomorrow,series,,"['Action & Adventure', 'Sci-Fi & Fantasy', 'Drama']",,"['Caity Lotz', 'Tala Ashe', 'Jes Macallan', 'Olivia Swann', 'Adam Tsekhman', 'Shayan Sobhian', 'Lisseth Chavez', 'Amy Pemberton', 'Nick Zano', 'Matt Ryan']",,,62643,2016-01-21
The Flash,series,,"['Drama', 'Sci-Fi & Fantasy']",,"['Grant Gustin', 'Candice Patton', 'Danielle Panabaker', 'Danielle Nicolet', 'Kayla Compton', 'Brandon McKnight', 'Jon Cor']",,,60735,2014-10-07
Supergirl,series,,"['Drama', 'Sci-Fi & Fantasy', 'Action & Adventure']",,"['Chyler Leigh', 'Melissa Benoist', 'David Harewood', 'Katie McGrath', 'Jesse Rath', 'Nicole Maines', 'Azie Tesfai', 'Julie Gonzalo', 'Staz Nair', 'Peta Sergeant']",,,62688,2015-10-26
Sugar Rush,series,,['Reality'],,"['Hunter March', 'Candace Nelson', 'Adriano Zumbo']",,,80341,2018-07-13
November 13,series,,['Documentary'],,['François Hollande'],,,79932,2018-06-01
K.C. Undercover,series,,"['Kids', 'Comedy', 'Family', 'Drama']",,"['Zendaya', 'Veronica Dunne', 'Kamil McFadden', 'Trinitee', 'Tammy Townsend', 'Kadeem Hardison']",,,61915,2015-01-18
Gaga,series,,"['Action & Adventure', 'Drama', 'Sci-Fi & Fantasy']",,"['Junya Komatsu', 'Rumi Sakakibara', 'Kentaro Maeda', 'Subaru Kimura', 'Wataru Hyuga', 'Ayaka Imoto', 'Kazuya Tanabe']",,,197968,2022-04-13
Chapter Eight,film,,[],,[],,,862499,
The Mortal Instruments,series,,"['Action & Adventure', 'Drama', 'Sci-Fi & Fantasy']",,"['Katherine McNamara', 'Dominic Sherwood', 'Matthew Daddario', 'Harry Shum Jr.', 'Anna Hopkins', 'Emeraude Toubia', 'Alisha Wainwright', 'Isaiah Mustafa', 'Alberto Rosende']",,,63210,2016-01-12
Grey's Anatomy,series,,['Drama'],,"['Ellen Pompeo', 'James Pickens Jr.', 'Chandra Wilson', 'Kevin McKidd', 'Camilla Luddington', 'Kim Raver', 'Chris Carmack', 'Jake Borelli', 'Anthony Hill', 'Caterina Scorsone']",,,1416,2005-03-27
Spy Kids 3,film,,"['Action', 'Adventure', 'Comedy', 'Family', 'Science Fiction']",,"['Antonio Banderas', 'Holland Taylor', 'Carla Gugino', 'Alexa PenaVega', 'Daryl Sabara', 'Ricardo Montalban', 'Sylvester Stallone', 'Mike Judge', 'Salma Hayek', ""Matt O'Leary""]",,,12279,2003-07-25
Spy Kids 2,film,,"['Action', 'Adventure', 'Family', 'Comedy', 'Science Fiction']",,"['Alexa PenaVega', 'Daryl Sabara', 'Antonio Banderas', 'Carla Gugino', 'Steve Buscemi', 'Mike Judge', 'Danny Trejo', 'Cheech Marin', ""Matt O'Leary"", 'Emily Osment']",,,9488,2002-08-07
The Chronicles of Narnia,series,,"['Drama', 'Sci-Fi & Fantasy', 'Action & Adventure']",,"['Tom Baker', 'Richard Henders', 'Camilla Power', 'David Thwaites']",,,13793,1988-11-13
